name,|~explanation,|~group,|~group_name,|~element_alphabetic_value,|~element_numeric_value,|~page_nr,|~row,|~col,|~img_url
,|~,|~I,|~,|~C,|~0.3,|~47,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-47-row-4-col-3.png
,|~,|~I,|~,|~D,|~0.4,|~47,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-47-row-4-col-4.png
,|~,|~I,|~,|~E,|~0.5,|~47,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-47-row-4-col-5.png
,|~,|~I,|~,|~F/G/H,|~0.6,|~47,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-47-row-4-col-6.png
,|~,|~III,|~Acrobatic elements backward,|~A,|~0.1,|~53,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-53-row-1-col-1.png
,|~,|~III,|~Acrobatic elements backward,|~B,|~0.2,|~53,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-53-row-1-col-2.png
,|~,|~III,|~Acrobatic elements backward,|~C,|~0.3,|~53,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-53-row-1-col-3.png
,|~,|~III,|~Acrobatic elements backward,|~D,|~0.4,|~53,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-53-row-1-col-4.png
,|~Double salto bwd. straight with 1/1 t. or arabian Jump bw. to dbl. salto fwd. str. with % t.,|~III,|~Acrobatic elements backward,|~E,|~0.5,|~53,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-53-row-1-col-5.png
,|~Double salto bwd. str. with 2/1 t.,|~III,|~Acrobatic elements backward,|~F/G/H,|~0.6,|~53,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-53-row-1-col-6.png
,|~,|~III,|~Acrobatic elements backward,|~A,|~0.1,|~53,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-53-row-2-col-1.png
,|~,|~III,|~Acrobatic elements backward,|~B,|~0.2,|~53,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-53-row-2-col-2.png
,|~,|~III,|~Acrobatic elements backward,|~C,|~0.3,|~53,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-53-row-2-col-3.png
,|~,|~III,|~Acrobatic elements backward,|~D,|~0.4,|~53,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-53-row-2-col-4.png
,|~,|~III,|~Acrobatic elements backward,|~E,|~0.5,|~53,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-53-row-2-col-5.png
,|~Double salto bwd. str. with 5/2 t.,|~III,|~Acrobatic elements backward,|~F/G/H,|~0.6,|~53,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-53-row-2-col-6.png
,|~,|~III,|~Acrobatic elements backward,|~A,|~0.1,|~53,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-53-row-3-col-1.png
,|~,|~III,|~Acrobatic elements backward,|~B,|~0.2,|~53,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-53-row-3-col-2.png
,|~,|~III,|~Acrobatic elements backward,|~C,|~0.3,|~53,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-53-row-3-col-3.png
,|~,|~III,|~Acrobatic elements backward,|~D,|~0.4,|~53,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-53-row-3-col-4.png
,|~,|~III,|~Acrobatic elements backward,|~E,|~0.5,|~53,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-53-row-3-col-5.png
Shirai 3,|~Double salto bwd. str. with 3/1 t.,|~III,|~Acrobatic elements backward,|~F/G/H,|~0.6,|~53,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-53-row-3-col-6.png
,|~,|~III,|~Acrobatic elements backward,|~A,|~0.1,|~53,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-53-row-4-col-1.png
,|~,|~III,|~Acrobatic elements backward,|~B,|~0.2,|~53,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-53-row-4-col-2.png
,|~,|~III,|~Acrobatic elements backward,|~C,|~0.3,|~53,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-53-row-4-col-3.png
,|~,|~III,|~Acrobatic elements backward,|~D,|~0.4,|~53,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-53-row-4-col-4.png
,|~,|~III,|~Acrobatic elements backward,|~E,|~0.5,|~53,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-53-row-4-col-5.png
,|~,|~III,|~Acrobatic elements backward,|~F/G/H,|~0.6,|~53,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-53-row-4-col-6.png
,|~,|~III,|~Acrobatic elements backward,|~A,|~0.1,|~52,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-52-row-1-col-1.png
,|~Salto backwards tucked w. 3/2 t. .,|~III,|~Acrobatic elements backward,|~B,|~0.2,|~52,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-52-row-1-col-2.png
,|~Salto bwd. str. with 3/2 t. or 2/1 t.,|~III,|~Acrobatic elements backward,|~C,|~0.3,|~52,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-52-row-1-col-3.png
,|~Salto bwd. str. with 5/2 t.,|~III,|~Acrobatic elements backward,|~D,|~0.4,|~52,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-52-row-1-col-4.png
,|~Salto bwd. str. with 7/2.,|~III,|~Acrobatic elements backward,|~E,|~0.5,|~52,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-52-row-1-col-5.png
,|~,|~III,|~Acrobatic elements backward,|~F/G/H,|~0.6,|~52,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-52-row-1-col-6.png
,|~Jump bwd. with % t. to roll fwd.,|~III,|~Acrobatic elements backward,|~A,|~0.1,|~52,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-52-row-2-col-1.png
,|~,|~III,|~Acrobatic elements backward,|~B,|~0.2,|~52,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-52-row-2-col-2.png
,|~,|~III,|~Acrobatic elements backward,|~C,|~0.3,|~52,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-52-row-2-col-3.png
,|~Salto bwd. str. with 3/1 t.,|~III,|~Acrobatic elements backward,|~D,|~0.4,|~52,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-52-row-2-col-4.png
,|~,|~III,|~Acrobatic elements backward,|~E,|~0.5,|~52,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-52-row-2-col-5.png
Shirai / Nguyen,|~Salto bwd. str. with 4/1 t.,|~III,|~Acrobatic elements backward,|~F/G/H,|~0.6,|~52,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-52-row-2-col-6.png
,|~,|~III,|~Acrobatic elements backward,|~A,|~0.1,|~52,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-52-row-3-col-1.png
,|~,|~III,|~Acrobatic elements backward,|~B,|~0.2,|~52,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-52-row-3-col-2.png
,|~,|~III,|~Acrobatic elements backward,|~C,|~0.3,|~52,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-52-row-3-col-3.png
,|~,|~III,|~Acrobatic elements backward,|~D,|~0.4,|~52,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-52-row-3-col-4.png
Lou Yun,|~Double salto straddled with 1/1 t,|~III,|~Acrobatic elements backward,|~E,|~0.5,|~52,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-52-row-3-col-5.png
Kolyvanov,|~Salto bw. str. with 2/1 t and salto bwd piked.,|~III,|~Acrobatic elements backward,|~F/G/H,|~0.6,|~52,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-52-row-3-col-6.png
,|~,|~III,|~Acrobatic elements backward,|~A,|~0.1,|~52,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-52-row-4-col-1.png
,|~,|~III,|~Acrobatic elements backward,|~B,|~0.2,|~52,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-52-row-4-col-2.png
,|~,|~III,|~Acrobatic elements backward,|~C,|~0.3,|~52,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-52-row-4-col-3.png
,|~Double salto bwd. straight.,|~III,|~Acrobatic elements backward,|~D,|~0.4,|~52,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-52-row-4-col-4.png
,|~bw. straight with ¥ t.,|~III,|~Acrobatic elements backward,|~E,|~0.5,|~52,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-52-row-4-col-5.png
,|~Double salto bwd. str. with 3/2 t. or arabian Jump bwd. to dbl. salto fwd. str. with 1/1 t.,|~III,|~Acrobatic elements backward,|~F/G/H,|~0.6,|~52,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-52-row-4-col-6.png
,|~,|~I,|~,|~A,|~0.1,|~46,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-46-row-1-col-1.png
Tong Fei,|~Butterfly with 1/1 twist fwd. or bw.,|~I,|~,|~B,|~0.2,|~46,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-46-row-1-col-2.png
,|~Butterfly with 2/1 twist.,|~I,|~,|~C,|~0.3,|~46,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-46-row-1-col-3.png
,|~,|~I,|~,|~D,|~0.4,|~46,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-46-row-1-col-4.png
,|~,|~I,|~,|~E,|~0.5,|~46,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-46-row-1-col-5.png
,|~,|~I,|~,|~F/G/H,|~0.6,|~46,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-46-row-1-col-6.png
,|~As A Pre fl,|~I,|~,|~A,|~0.1,|~46,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-46-row-2-col-1.png
,|~Circles or flair to handstand.,|~I,|~,|~B,|~0.2,|~46,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-46-row-2-col-2.png
Gogoladze,|~Flair or circle to hdst. continue to flair or circle.,|~I,|~,|~C,|~0.3,|~46,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-46-row-2-col-3.png
,|~Flair hopping with 360° t. bwd. thr. hdst and back to flair (2 hops).,|~I,|~,|~D,|~0.4,|~46,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-46-row-2-col-4.png
,|~,|~I,|~,|~E,|~0.5,|~46,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-46-row-2-col-5.png
,|~,|~I,|~,|~F/G/H,|~0.6,|~46,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-46-row-2-col-6.png
,|~,|~I,|~,|~A,|~0.1,|~46,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-46-row-3-col-1.png
,|~Lower from hdst. to flair or circle. (ty.,|~I,|~,|~B,|~0.2,|~46,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-46-row-3-col-2.png
,|~,|~I,|~,|~C,|~0.3,|~46,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-46-row-3-col-3.png
,|~,|~I,|~,|~D,|~0.4,|~46,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-46-row-3-col-4.png
,|~,|~I,|~,|~E,|~0.5,|~46,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-46-row-3-col-5.png
,|~,|~I,|~,|~F/G/H,|~0.6,|~46,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-46-row-3-col-6.png
,|~Flair with % spindle.,|~I,|~,|~A,|~0.1,|~46,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-46-row-4-col-1.png
,|~Flair with 1/1 spindle (in 2 circles).,|~I,|~,|~B,|~0.2,|~46,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-46-row-4-col-2.png
,|~Flair with >270 spindle (in 2 circles) directly to,|~I,|~,|~C,|~0.3,|~46,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-46-row-4-col-3.png
,|~,|~I,|~,|~D,|~0.4,|~46,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-46-row-4-col-4.png
,|~,|~I,|~,|~E,|~0.5,|~46,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-46-row-4-col-5.png
,|~,|~I,|~,|~F/G/H,|~0.6,|~46,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-46-row-4-col-6.png
,|~,|~II,|~Acrobatic elements forward,|~A,|~0.1,|~48,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-48-row-1-col-1.png
,|~,|~II,|~Acrobatic elements forward,|~B,|~0.2,|~48,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-48-row-1-col-2.png
,|~,|~II,|~Acrobatic elements forward,|~C,|~0.3,|~48,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-48-row-1-col-3.png
Morandi,|~,|~II,|~Acrobatic elements forward,|~D,|~0.4,|~48,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-48-row-1-col-4.png
,|~,|~II,|~Acrobatic elements forward,|~E,|~0.5,|~48,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-48-row-1-col-5.png
,|~,|~II,|~Acrobatic elements forward,|~F/G/H,|~0.6,|~48,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-48-row-1-col-6.png
,|~,|~II,|~Acrobatic elements forward,|~A,|~0.1,|~48,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-48-row-2-col-1.png
,|~,|~II,|~Acrobatic elements forward,|~B,|~0.2,|~48,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-48-row-2-col-2.png
,|~,|~II,|~Acrobatic elements forward,|~C,|~0.3,|~48,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-48-row-2-col-3.png
,|~,|~II,|~Acrobatic elements forward,|~D,|~0.4,|~48,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-48-row-2-col-4.png
,|~,|~II,|~Acrobatic elements forward,|~E,|~0.5,|~48,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-48-row-2-col-5.png
,|~,|~II,|~Acrobatic elements forward,|~F/G/H,|~0.6,|~48,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-48-row-2-col-6.png
,|~Salto fwd. tucked or piked, also with ¥t.,|~II,|~Acrobatic elements forward,|~A,|~0.1,|~48,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-48-row-3-col-1.png
,|~Salto fwd. straight, also with % t.,|~II,|~Acrobatic elements forward,|~B,|~0.2,|~48,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-48-row-3-col-2.png
,|~,|~II,|~Acrobatic elements forward,|~C,|~0.3,|~48,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-48-row-3-col-3.png
,|~Double salto fwd. tucked, also with ¥ t.,|~II,|~Acrobatic elements forward,|~D,|~0.4,|~48,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-48-row-3-col-4.png
,|~Double salto fwd. piked, also with % t.,|~II,|~Acrobatic elements forward,|~E,|~0.5,|~48,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-48-row-3-col-5.png
,|~,|~II,|~Acrobatic elements forward,|~F/G/H,|~0.6,|~48,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-48-row-3-col-6.png
,|~,|~II,|~Acrobatic elements forward,|~A,|~0.1,|~48,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-48-row-4-col-1.png
,|~Salto tucked with 1/1 t., also with 3/2 t.,|~II,|~Acrobatic elements forward,|~B,|~0.2,|~48,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-48-row-4-col-2.png
,|~,|~II,|~Acrobatic elements forward,|~C,|~0.3,|~48,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-48-row-4-col-3.png
,|~,|~II,|~Acrobatic elements forward,|~D,|~0.4,|~48,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-48-row-4-col-4.png
,|~,|~II,|~Acrobatic elements forward,|~E,|~0.5,|~48,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-48-row-4-col-5.png
,|~,|~II,|~Acrobatic elements forward,|~F/G/H,|~0.6,|~48,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-48-row-4-col-6.png
,|~,|~II,|~,|~A,|~0.1,|~49,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-49-row-1-col-1.png
,|~,|~II,|~,|~B,|~0.2,|~49,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-49-row-1-col-2.png
,|~Salto fwd. str. with 1/1 t., also with 3/2 t.,|~II,|~,|~C,|~0.3,|~49,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-49-row-1-col-3.png
,|~Salto fwd. str. with 2/1 t.,|~II,|~,|~D,|~0.4,|~49,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-49-row-1-col-4.png
,|~Salto fwd. str. with 5/2 t.,|~II,|~,|~E,|~0.5,|~49,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-49-row-1-col-5.png
Shirai 2,|~Salto fwd. str. with 3/1 t.,|~II,|~,|~F/G/H,|~0.6,|~49,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-49-row-1-col-6.png
,|~,|~II,|~,|~A,|~0.1,|~49,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-49-row-2-col-1.png
,|~,|~II,|~,|~B,|~0.2,|~49,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-49-row-2-col-2.png
,|~,|~II,|~,|~C,|~0.3,|~49,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-49-row-2-col-3.png
,|~,|~II,|~,|~D,|~0.4,|~49,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-49-row-2-col-4.png
,|~,|~II,|~,|~E,|~0.5,|~49,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-49-row-2-col-5.png
Goshima,|~Salto fwd. str. with 7/2 t.,|~II,|~,|~F/G/H,|~0.6,|~49,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-49-row-2-col-6.png
,|~,|~II,|~,|~A,|~0.1,|~49,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-49-row-3-col-1.png
,|~Salto fwd. t. or p. to front support. op low, |,|~II,|~,|~B,|~0.2,|~49,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-49-row-3-col-2.png
,|~,|~II,|~,|~C,|~0.3,|~49,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-49-row-3-col-3.png
,|~,|~II,|~,|~D,|~0.4,|~49,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-49-row-3-col-4.png
,|~Double salto fwd. tucked with 1/1 turn.,|~II,|~,|~E,|~0.5,|~49,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-49-row-3-col-5.png
Zapata,|~Double salto fwd. tucked with 3/2 turn.,|~II,|~,|~F/G/H,|~0.6,|~49,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-49-row-3-col-6.png
,|~,|~II,|~,|~A,|~0.1,|~49,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-49-row-4-col-1.png
,|~,|~II,|~,|~B,|~0.2,|~49,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-49-row-4-col-2.png
,|~,|~II,|~,|~C,|~0.3,|~49,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-49-row-4-col-3.png
Deferr,|~Jump fwd. with % t. to dbl. salto bwd. t.,|~II,|~,|~D,|~0.4,|~49,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-49-row-4-col-4.png
,|~,|~II,|~,|~E,|~0.5,|~49,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-49-row-4-col-5.png
Zapata 2,|~Double salto fwd. str. with 3/2 turn.,|~II,|~,|~F/G/H,|~0.6,|~49,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/floor/page-49-row-4-col-6.png
